ligand,receptor,pathway_name,annotation
 GAD2,GABRA5,GABA-A,Non-protein Signaling
 GAD2,GABRA6,GABA-A,Non-protein Signaling
GAD2, GABRB3,GABA-A,Non-protein Signaling
GAD2, GABRG2,GABA-A,Non-protein Signaling
GAD2,GABRA1,GABA-A,Non-protein Signaling
GAD2, GABRB2,GABA-A,Non-protein Signaling
GAD2, GABRD,GABA-A,Non-protein Signaling
GAD2,GABRA2,GABA-A,Non-protein Signaling
GAD2,GABRA3,GABA-A,Non-protein Signaling
GAD2, GABRA3,GABA-A,Non-protein Signaling
GAD2,GABRQ,GABA-A,Non-protein Signaling
GAD2, GABRE,GABA-A,Non-protein Signaling
GAD2,GABRA4,GABA-A,Non-protein Signaling
GAD2,GABRA5,GABA-A,Non-protein Signaling
GAD2,GABRA6,GABA-A,Non-protein Signaling
 SHMT1, GLRB,Glycine,Non-protein Signaling
 SHMT1,GLRA1,Glycine,Non-protein Signaling
SLC6A5, GLRB,Glycine,Non-protein Signaling
SLC6A5,GLRA1,Glycine,Non-protein Signaling
SLC6A5,GLRA2,Glycine,Non-protein Signaling
 SHMT1,GLRA2,Glycine,Non-protein Signaling
 SLC6A9, GLRB,Glycine,Non-protein Signaling
 SLC6A9,GLRA1,Glycine,Non-protein Signaling
SHMT1, GLRB,Glycine,Non-protein Signaling
SHMT1,GLRA1,Glycine,Non-protein Signaling
SHMT1,GLRA2,Glycine,Non-protein Signaling
 SLC6A9,GLRA2,Glycine,Non-protein Signaling
 SHMT2, GLRB,Glycine,Non-protein Signaling
 SHMT2,GLRA1,Glycine,Non-protein Signaling
 SHMT2,GLRA2,Glycine,Non-protein Signaling
SHMT2, GLRB,Glycine,Non-protein Signaling
SHMT2,GLRA1,Glycine,Non-protein Signaling
SHMT2,GLRA2,Glycine,Non-protein Signaling
NT5E,ADORA1,Adenosine,Non-protein Signaling
 SLC29A1,ADORA1,Adenosine,Non-protein Signaling
 SLC29A2,ADORA1,Adenosine,Non-protein Signaling
 SLC29A3,ADORA1,Adenosine,Non-protein Signaling
SLC29A4,ADORA1,Adenosine,Non-protein Signaling
 NT5E,ADORA1,Adenosine,Non-protein Signaling
NT5E,ADORA2A,Adenosine,Non-protein Signaling
 SLC29A1,ADORA2A,Adenosine,Non-protein Signaling
 SLC29A2,ADORA2A,Adenosine,Non-protein Signaling
 SLC29A3,ADORA2A,Adenosine,Non-protein Signaling
SLC29A4,ADORA2A,Adenosine,Non-protein Signaling
 NT5E,ADORA2A,Adenosine,Non-protein Signaling
NT5E,ADORA2B,Adenosine,Non-protein Signaling
 SLC29A1,ADORA2B,Adenosine,Non-protein Signaling
 SLC29A2,ADORA2B,Adenosine,Non-protein Signaling
 SLC29A3,ADORA2B,Adenosine,Non-protein Signaling
SLC29A4,ADORA2B,Adenosine,Non-protein Signaling
 NT5E,ADORA2B,Adenosine,Non-protein Signaling
NT5E,ADORA3,Adenosine,Non-protein Signaling
 SLC29A1,ADORA3,Adenosine,Non-protein Signaling
 SLC29A2,ADORA3,Adenosine,Non-protein Signaling
 SLC29A3,ADORA3,Adenosine,Non-protein Signaling
SLC29A4,ADORA3,Adenosine,Non-protein Signaling
 NT5E,ADORA3,Adenosine,Non-protein Signaling
SLC18A1,ADRA1A,Adrenaline,Non-protein Signaling
 PNMT,ADRA1A,Adrenaline,Non-protein Signaling
SLC18A2,ADRA1A,Adrenaline,Non-protein Signaling
SLC18A1,ADRA1A,Noradrenaline,Non-protein Signaling
 DBH,ADRA1A,Noradrenaline,Non-protein Signaling
SLC18A2,ADRA1A,Noradrenaline,Non-protein Signaling
DBH,ADRA1A,Noradrenaline,Non-protein Signaling
 SLC6A2,ADRA1A,Noradrenaline,Non-protein Signaling
SLC18A1,ADRA1B,Adrenaline,Non-protein Signaling
 PNMT,ADRA1B,Adrenaline,Non-protein Signaling
SLC18A2,ADRA1B,Adrenaline,Non-protein Signaling
SLC18A1,ADRA1B,Noradrenaline,Non-protein Signaling
 DBH,ADRA1B,Noradrenaline,Non-protein Signaling
SLC18A2,ADRA1B,Noradrenaline,Non-protein Signaling
DBH,ADRA1B,Noradrenaline,Non-protein Signaling
 SLC6A2,ADRA1B,Noradrenaline,Non-protein Signaling
SLC18A1,ADRA1D,Adrenaline,Non-protein Signaling
 PNMT,ADRA1D,Adrenaline,Non-protein Signaling
SLC18A2,ADRA1D,Adrenaline,Non-protein Signaling
SLC18A1,ADRA1D,Noradrenaline,Non-protein Signaling
 DBH,ADRA1D,Noradrenaline,Non-protein Signaling
SLC18A2,ADRA1D,Noradrenaline,Non-protein Signaling
DBH,ADRA1D,Noradrenaline,Non-protein Signaling
 SLC6A2,ADRA1D,Noradrenaline,Non-protein Signaling
SLC18A1,ADRA2A,Adrenaline,Non-protein Signaling
 PNMT,ADRA2A,Adrenaline,Non-protein Signaling
SLC18A2,ADRA2A,Adrenaline,Non-protein Signaling
SLC18A1,ADRA2A,Noradrenaline,Non-protein Signaling
 DBH,ADRA2A,Noradrenaline,Non-protein Signaling
SLC18A2,ADRA2A,Noradrenaline,Non-protein Signaling
DBH,ADRA2A,Noradrenaline,Non-protein Signaling
 SLC6A2,ADRA2A,Noradrenaline,Non-protein Signaling
SLC18A1,ADRA2B,Adrenaline,Non-protein Signaling
 PNMT,ADRA2B,Adrenaline,Non-protein Signaling
SLC18A2,ADRA2B,Adrenaline,Non-protein Signaling
SLC18A1,ADRA2B,Noradrenaline,Non-protein Signaling
 DBH,ADRA2B,Noradrenaline,Non-protein Signaling
SLC18A2,ADRA2B,Noradrenaline,Non-protein Signaling
DBH,ADRA2B,Noradrenaline,Non-protein Signaling
 SLC6A2,ADRA2B,Noradrenaline,Non-protein Signaling
SLC18A1,ADRA2C,Adrenaline,Non-protein Signaling
 PNMT,ADRA2C,Adrenaline,Non-protein Signaling
SLC18A2,ADRA2C,Adrenaline,Non-protein Signaling
SLC18A1,ADRA2C,Noradrenaline,Non-protein Signaling
 DBH,ADRA2C,Noradrenaline,Non-protein Signaling
SLC18A2,ADRA2C,Noradrenaline,Non-protein Signaling
DBH,ADRA2C,Noradrenaline,Non-protein Signaling
 SLC6A2,ADRA2C,Noradrenaline,Non-protein Signaling
SLC18A1,ADRB1,Adrenaline,Non-protein Signaling
 PNMT,ADRB1,Adrenaline,Non-protein Signaling
SLC18A2,ADRB1,Adrenaline,Non-protein Signaling
SLC18A1,ADRB1,Noradrenaline,Non-protein Signaling
 DBH,ADRB1,Noradrenaline,Non-protein Signaling
SLC18A2,ADRB1,Noradrenaline,Non-protein Signaling
DBH,ADRB1,Noradrenaline,Non-protein Signaling
 SLC6A2,ADRB1,Noradrenaline,Non-protein Signaling
SLC18A1,ADRB2,Adrenaline,Non-protein Signaling
 PNMT,ADRB2,Adrenaline,Non-protein Signaling
SLC18A2,ADRB2,Adrenaline,Non-protein Signaling
SLC18A1,ADRB2,Noradrenaline,Non-protein Signaling
 DBH,ADRB2,Noradrenaline,Non-protein Signaling
SLC18A2,ADRB2,Noradrenaline,Non-protein Signaling
DBH,ADRB2,Noradrenaline,Non-protein Signaling
 SLC6A2,ADRB2,Noradrenaline,Non-protein Signaling
SLC18A1,ADRB3,Adrenaline,Non-protein Signaling
 PNMT,ADRB3,Adrenaline,Non-protein Signaling
SLC18A2,ADRB3,Adrenaline,Non-protein Signaling
SLC18A1,ADRB3,Noradrenaline,Non-protein Signaling
 DBH,ADRB3,Noradrenaline,Non-protein Signaling
SLC18A2,ADRB3,Noradrenaline,Non-protein Signaling
DBH,ADRB3,Noradrenaline,Non-protein Signaling
 SLC6A2,ADRB3,Noradrenaline,Non-protein Signaling
SLC10A4,CHRM1,Ach,Non-protein Signaling
 CHAT,CHRM1,Ach,Non-protein Signaling
SLC18A3,CHRM1,Ach,Non-protein Signaling
SLC5A7,CHRM1,Ach,Non-protein Signaling
SLC10A4,CHRM2,Ach,Non-protein Signaling
 CHAT,CHRM2,Ach,Non-protein Signaling
SLC18A3,CHRM2,Ach,Non-protein Signaling
SLC5A7,CHRM2,Ach,Non-protein Signaling
SLC10A4,CHRM3,Ach,Non-protein Signaling
 CHAT,CHRM3,Ach,Non-protein Signaling
SLC18A3,CHRM3,Ach,Non-protein Signaling
SLC5A7,CHRM3,Ach,Non-protein Signaling
SLC10A4,CHRM4,Ach,Non-protein Signaling
 CHAT,CHRM4,Ach,Non-protein Signaling
SLC18A3,CHRM4,Ach,Non-protein Signaling
SLC5A7,CHRM4,Ach,Non-protein Signaling
SLC10A4,CHRM5,Ach,Non-protein Signaling
 CHAT,CHRM5,Ach,Non-protein Signaling
SLC18A3,CHRM5,Ach,Non-protein Signaling
SLC5A7,CHRM5,Ach,Non-protein Signaling
ALOX5AP,CYSLTR1,CysLTs,Non-protein Signaling
 LTC4S,CYSLTR1,CysLTs,Non-protein Signaling
 ALOX5,CYSLTR1,CysLTs,Non-protein Signaling
GGT5,CYSLTR1,CysLTs,Non-protein Signaling
 GGT1,CYSLTR1,CysLTs,Non-protein Signaling
DPEP1,CYSLTR1,CysLTs,Non-protein Signaling
DPEP2,CYSLTR1,CysLTs,Non-protein Signaling
DPEP3,CYSLTR1,CysLTs,Non-protein Signaling
ALOX5AP,CYSLTR2,CysLTs,Non-protein Signaling
 LTC4S,CYSLTR2,CysLTs,Non-protein Signaling
 ALOX5,CYSLTR2,CysLTs,Non-protein Signaling
GGT5,CYSLTR2,CysLTs,Non-protein Signaling
 GGT1,CYSLTR2,CysLTs,Non-protein Signaling
DPEP1,CYSLTR2,CysLTs,Non-protein Signaling
DPEP2,CYSLTR2,CysLTs,Non-protein Signaling
DPEP3,CYSLTR2,CysLTs,Non-protein Signaling
SLC18A1,DRD1,Dopamine,Non-protein Signaling
 DDC,DRD1,Dopamine,Non-protein Signaling
SLC18A2,DRD1,Dopamine,Non-protein Signaling
SLC6A3,DRD1,Dopamine,Non-protein Signaling
SLC18A1,DRD2,Dopamine,Non-protein Signaling
 DDC,DRD2,Dopamine,Non-protein Signaling
SLC18A2,DRD2,Dopamine,Non-protein Signaling
SLC6A3,DRD2,Dopamine,Non-protein Signaling
SLC18A1,DRD3,Dopamine,Non-protein Signaling
 DDC,DRD3,Dopamine,Non-protein Signaling
SLC18A2,DRD3,Dopamine,Non-protein Signaling
SLC6A3,DRD3,Dopamine,Non-protein Signaling
SLC18A1,DRD4,Dopamine,Non-protein Signaling
 DDC,DRD4,Dopamine,Non-protein Signaling
SLC18A2,DRD4,Dopamine,Non-protein Signaling
SLC6A3,DRD4,Dopamine,Non-protein Signaling
SLC18A1,DRD5,Dopamine,Non-protein Signaling
 DDC,DRD5,Dopamine,Non-protein Signaling
SLC18A2,DRD5,Dopamine,Non-protein Signaling
SLC6A3,DRD5,Dopamine,Non-protein Signaling
ALOX12,FPR2,LXA4,Non-protein Signaling
ALOX5AP,FPR2,LXA4,Non-protein Signaling
 LTC4S,FPR2,LXA4,Non-protein Signaling
 ALOX5,FPR2,LXA4,Non-protein Signaling
SLC32A1,GABBR1,GABA-B,Non-protein Signaling
 GAD1,GABBR1,GABA-B,Non-protein Signaling
GAD1,GABBR1,GABA-B,Non-protein Signaling
 SLC6A1,GABBR1,GABA-B,Non-protein Signaling
 SLC6A11,GABBR1,GABA-B,Non-protein Signaling
SLC6A12,GABBR1,GABA-B,Non-protein Signaling
 SLC6A13,GABBR1,GABA-B,Non-protein Signaling
 SLC6A6,GABBR1,GABA-B,Non-protein Signaling
 SLC6A8,GABBR1,GABA-B,Non-protein Signaling
 GAD2,GABBR1,GABA-B,Non-protein Signaling
GAD2,GABBR1,GABA-B,Non-protein Signaling
SLC32A1,GABBR2,GABA-B,Non-protein Signaling
 GAD1,GABBR2,GABA-B,Non-protein Signaling
GAD1,GABBR2,GABA-B,Non-protein Signaling
 SLC6A1,GABBR2,GABA-B,Non-protein Signaling
 SLC6A11,GABBR2,GABA-B,Non-protein Signaling
SLC6A12,GABBR2,GABA-B,Non-protein Signaling
 SLC6A13,GABBR2,GABA-B,Non-protein Signaling
 SLC6A6,GABBR2,GABA-B,Non-protein Signaling
 SLC6A8,GABBR2,GABA-B,Non-protein Signaling
 GAD2,GABBR2,GABA-B,Non-protein Signaling
GAD2,GABBR2,GABA-B,Non-protein Signaling
SLC17A6,GRIA1,Glutamate,Non-protein Signaling
 GLS,GRIA1,Glutamate,Non-protein Signaling
SLC17A7,GRIA1,Glutamate,Non-protein Signaling
SLC17A8,GRIA1,Glutamate,Non-protein Signaling
GLS,GRIA1,Glutamate,Non-protein Signaling
 SLC1A1,GRIA1,Glutamate,Non-protein Signaling
 SLC1A2,GRIA1,Glutamate,Non-protein Signaling
 SLC1A3,GRIA1,Glutamate,Non-protein Signaling
SLC1A6,GRIA1,Glutamate,Non-protein Signaling
 SLC1A7,GRIA1,Glutamate,Non-protein Signaling
 GLS2,GRIA1,Glutamate,Non-protein Signaling
GLS2,GRIA1,Glutamate,Non-protein Signaling
SLC17A6,GRIA2,Glutamate,Non-protein Signaling
 GLS,GRIA2,Glutamate,Non-protein Signaling
SLC17A7,GRIA2,Glutamate,Non-protein Signaling
SLC17A8,GRIA2,Glutamate,Non-protein Signaling
GLS,GRIA2,Glutamate,Non-protein Signaling
 SLC1A1,GRIA2,Glutamate,Non-protein Signaling
 SLC1A2,GRIA2,Glutamate,Non-protein Signaling
 SLC1A3,GRIA2,Glutamate,Non-protein Signaling
SLC1A6,GRIA2,Glutamate,Non-protein Signaling
 SLC1A7,GRIA2,Glutamate,Non-protein Signaling
 GLS2,GRIA2,Glutamate,Non-protein Signaling
GLS2,GRIA2,Glutamate,Non-protein Signaling
SLC17A6,GRIA3,Glutamate,Non-protein Signaling
 GLS,GRIA3,Glutamate,Non-protein Signaling
SLC17A7,GRIA3,Glutamate,Non-protein Signaling
SLC17A8,GRIA3,Glutamate,Non-protein Signaling
GLS,GRIA3,Glutamate,Non-protein Signaling
 SLC1A1,GRIA3,Glutamate,Non-protein Signaling
 SLC1A2,GRIA3,Glutamate,Non-protein Signaling
 SLC1A3,GRIA3,Glutamate,Non-protein Signaling
SLC1A6,GRIA3,Glutamate,Non-protein Signaling
 SLC1A7,GRIA3,Glutamate,Non-protein Signaling
 GLS2,GRIA3,Glutamate,Non-protein Signaling
GLS2,GRIA3,Glutamate,Non-protein Signaling
SLC17A6,GRIA4,Glutamate,Non-protein Signaling
 GLS,GRIA4,Glutamate,Non-protein Signaling
SLC17A7,GRIA4,Glutamate,Non-protein Signaling
SLC17A8,GRIA4,Glutamate,Non-protein Signaling
GLS,GRIA4,Glutamate,Non-protein Signaling
 SLC1A1,GRIA4,Glutamate,Non-protein Signaling
 SLC1A2,GRIA4,Glutamate,Non-protein Signaling
 SLC1A3,GRIA4,Glutamate,Non-protein Signaling
SLC1A6,GRIA4,Glutamate,Non-protein Signaling
 SLC1A7,GRIA4,Glutamate,Non-protein Signaling
 GLS2,GRIA4,Glutamate,Non-protein Signaling
GLS2,GRIA4,Glutamate,Non-protein Signaling
NRXN1,GRID2,Glutamate,Non-protein Signaling
 CBLN1,GRID2,Glutamate,Non-protein Signaling
SLC17A6,GRIK1,Glutamate,Non-protein Signaling
 GLS,GRIK1,Glutamate,Non-protein Signaling
SLC17A7,GRIK1,Glutamate,Non-protein Signaling
SLC17A8,GRIK1,Glutamate,Non-protein Signaling
GLS,GRIK1,Glutamate,Non-protein Signaling
 SLC1A1,GRIK1,Glutamate,Non-protein Signaling
 SLC1A2,GRIK1,Glutamate,Non-protein Signaling
 SLC1A3,GRIK1,Glutamate,Non-protein Signaling
SLC1A6,GRIK1,Glutamate,Non-protein Signaling
 SLC1A7,GRIK1,Glutamate,Non-protein Signaling
 GLS2,GRIK1,Glutamate,Non-protein Signaling
GLS2,GRIK1,Glutamate,Non-protein Signaling
SLC17A6,GRIK2,Glutamate,Non-protein Signaling
 GLS,GRIK2,Glutamate,Non-protein Signaling
SLC17A7,GRIK2,Glutamate,Non-protein Signaling
SLC17A8,GRIK2,Glutamate,Non-protein Signaling
GLS,GRIK2,Glutamate,Non-protein Signaling
 SLC1A1,GRIK2,Glutamate,Non-protein Signaling
 SLC1A2,GRIK2,Glutamate,Non-protein Signaling
 SLC1A3,GRIK2,Glutamate,Non-protein Signaling
SLC1A6,GRIK2,Glutamate,Non-protein Signaling
 SLC1A7,GRIK2,Glutamate,Non-protein Signaling
 GLS2,GRIK2,Glutamate,Non-protein Signaling
GLS2,GRIK2,Glutamate,Non-protein Signaling
SLC17A6,GRIK3,Glutamate,Non-protein Signaling
 GLS,GRIK3,Glutamate,Non-protein Signaling
SLC17A7,GRIK3,Glutamate,Non-protein Signaling
SLC17A8,GRIK3,Glutamate,Non-protein Signaling
GLS,GRIK3,Glutamate,Non-protein Signaling
 SLC1A1,GRIK3,Glutamate,Non-protein Signaling
 SLC1A2,GRIK3,Glutamate,Non-protein Signaling
 SLC1A3,GRIK3,Glutamate,Non-protein Signaling
SLC1A6,GRIK3,Glutamate,Non-protein Signaling
 SLC1A7,GRIK3,Glutamate,Non-protein Signaling
 GLS2,GRIK3,Glutamate,Non-protein Signaling
GLS2,GRIK3,Glutamate,Non-protein Signaling
SLC17A6,GRM1,Glutamate,Non-protein Signaling
 GLS,GRM1,Glutamate,Non-protein Signaling
SLC17A7,GRM1,Glutamate,Non-protein Signaling
SLC17A8,GRM1,Glutamate,Non-protein Signaling
GLS,GRM1,Glutamate,Non-protein Signaling
 SLC1A1,GRM1,Glutamate,Non-protein Signaling
 SLC1A2,GRM1,Glutamate,Non-protein Signaling
 SLC1A3,GRM1,Glutamate,Non-protein Signaling
SLC1A6,GRM1,Glutamate,Non-protein Signaling
 SLC1A7,GRM1,Glutamate,Non-protein Signaling
 GLS2,GRM1,Glutamate,Non-protein Signaling
GLS2,GRM1,Glutamate,Non-protein Signaling
SLC17A6,GRM2,Glutamate,Non-protein Signaling
 GLS,GRM2,Glutamate,Non-protein Signaling
SLC17A7,GRM2,Glutamate,Non-protein Signaling
SLC17A8,GRM2,Glutamate,Non-protein Signaling
GLS,GRM2,Glutamate,Non-protein Signaling
 SLC1A1,GRM2,Glutamate,Non-protein Signaling
 SLC1A2,GRM2,Glutamate,Non-protein Signaling
 SLC1A3,GRM2,Glutamate,Non-protein Signaling
SLC1A6,GRM2,Glutamate,Non-protein Signaling
 SLC1A7,GRM2,Glutamate,Non-protein Signaling
 GLS2,GRM2,Glutamate,Non-protein Signaling
GLS2,GRM2,Glutamate,Non-protein Signaling
SLC17A6,GRM3,Glutamate,Non-protein Signaling
 GLS,GRM3,Glutamate,Non-protein Signaling
SLC17A7,GRM3,Glutamate,Non-protein Signaling
SLC17A8,GRM3,Glutamate,Non-protein Signaling
GLS,GRM3,Glutamate,Non-protein Signaling
 SLC1A1,GRM3,Glutamate,Non-protein Signaling
 SLC1A2,GRM3,Glutamate,Non-protein Signaling
 SLC1A3,GRM3,Glutamate,Non-protein Signaling
SLC1A6,GRM3,Glutamate,Non-protein Signaling
 SLC1A7,GRM3,Glutamate,Non-protein Signaling
 GLS2,GRM3,Glutamate,Non-protein Signaling
GLS2,GRM3,Glutamate,Non-protein Signaling
SLC17A6,GRM4,Glutamate,Non-protein Signaling
 GLS,GRM4,Glutamate,Non-protein Signaling
SLC17A7,GRM4,Glutamate,Non-protein Signaling
SLC17A8,GRM4,Glutamate,Non-protein Signaling
GLS,GRM4,Glutamate,Non-protein Signaling
 SLC1A1,GRM4,Glutamate,Non-protein Signaling
 SLC1A2,GRM4,Glutamate,Non-protein Signaling
 SLC1A3,GRM4,Glutamate,Non-protein Signaling
SLC1A6,GRM4,Glutamate,Non-protein Signaling
 SLC1A7,GRM4,Glutamate,Non-protein Signaling
 GLS2,GRM4,Glutamate,Non-protein Signaling
GLS2,GRM4,Glutamate,Non-protein Signaling
SLC17A6,GRM5,Glutamate,Non-protein Signaling
 GLS,GRM5,Glutamate,Non-protein Signaling
SLC17A7,GRM5,Glutamate,Non-protein Signaling
SLC17A8,GRM5,Glutamate,Non-protein Signaling
GLS,GRM5,Glutamate,Non-protein Signaling
 SLC1A1,GRM5,Glutamate,Non-protein Signaling
 SLC1A2,GRM5,Glutamate,Non-protein Signaling
 SLC1A3,GRM5,Glutamate,Non-protein Signaling
SLC1A6,GRM5,Glutamate,Non-protein Signaling
 SLC1A7,GRM5,Glutamate,Non-protein Signaling
 GLS2,GRM5,Glutamate,Non-protein Signaling
GLS2,GRM5,Glutamate,Non-protein Signaling
SLC17A6,GRM6,Glutamate,Non-protein Signaling
 GLS,GRM6,Glutamate,Non-protein Signaling
SLC17A7,GRM6,Glutamate,Non-protein Signaling
SLC17A8,GRM6,Glutamate,Non-protein Signaling
GLS,GRM6,Glutamate,Non-protein Signaling
 SLC1A1,GRM6,Glutamate,Non-protein Signaling
 SLC1A2,GRM6,Glutamate,Non-protein Signaling
 SLC1A3,GRM6,Glutamate,Non-protein Signaling
SLC1A6,GRM6,Glutamate,Non-protein Signaling
 SLC1A7,GRM6,Glutamate,Non-protein Signaling
 GLS2,GRM6,Glutamate,Non-protein Signaling
GLS2,GRM6,Glutamate,Non-protein Signaling
SLC17A6,GRM7,Glutamate,Non-protein Signaling
 GLS,GRM7,Glutamate,Non-protein Signaling
SLC17A7,GRM7,Glutamate,Non-protein Signaling
SLC17A8,GRM7,Glutamate,Non-protein Signaling
GLS,GRM7,Glutamate,Non-protein Signaling
 SLC1A1,GRM7,Glutamate,Non-protein Signaling
 SLC1A2,GRM7,Glutamate,Non-protein Signaling
 SLC1A3,GRM7,Glutamate,Non-protein Signaling
SLC1A6,GRM7,Glutamate,Non-protein Signaling
 SLC1A7,GRM7,Glutamate,Non-protein Signaling
 GLS2,GRM7,Glutamate,Non-protein Signaling
GLS2,GRM7,Glutamate,Non-protein Signaling
SLC17A6,GRM8,Glutamate,Non-protein Signaling
 GLS,GRM8,Glutamate,Non-protein Signaling
SLC17A7,GRM8,Glutamate,Non-protein Signaling
SLC17A8,GRM8,Glutamate,Non-protein Signaling
GLS,GRM8,Glutamate,Non-protein Signaling
 SLC1A1,GRM8,Glutamate,Non-protein Signaling
 SLC1A2,GRM8,Glutamate,Non-protein Signaling
 SLC1A3,GRM8,Glutamate,Non-protein Signaling
SLC1A6,GRM8,Glutamate,Non-protein Signaling
 SLC1A7,GRM8,Glutamate,Non-protein Signaling
 GLS2,GRM8,Glutamate,Non-protein Signaling
GLS2,GRM8,Glutamate,Non-protein Signaling
HDC,HRH1,Histamine,Non-protein Signaling
HDC,HRH2,Histamine,Non-protein Signaling
HDC,HRH3,Histamine,Non-protein Signaling
HDC,HRH4,Histamine,Non-protein Signaling
SLC18A1,HTR1A,5-HT,Non-protein Signaling
 TPH1,HTR1A,5-HT,Non-protein Signaling
SLC18A2,HTR1A,5-HT,Non-protein Signaling
SLC6A4,HTR1A,5-HT,Non-protein Signaling
 TPH2,HTR1A,5-HT,Non-protein Signaling
SLC18A1,HTR1B,5-HT,Non-protein Signaling
 TPH1,HTR1B,5-HT,Non-protein Signaling
SLC18A2,HTR1B,5-HT,Non-protein Signaling
SLC6A4,HTR1B,5-HT,Non-protein Signaling
 TPH2,HTR1B,5-HT,Non-protein Signaling
SLC18A1,HTR1D,5-HT,Non-protein Signaling
 TPH1,HTR1D,5-HT,Non-protein Signaling
SLC18A2,HTR1D,5-HT,Non-protein Signaling
SLC6A4,HTR1D,5-HT,Non-protein Signaling
 TPH2,HTR1D,5-HT,Non-protein Signaling
SLC18A1,HTR1E,5-HT,Non-protein Signaling
 TPH1,HTR1E,5-HT,Non-protein Signaling
SLC18A2,HTR1E,5-HT,Non-protein Signaling
SLC6A4,HTR1E,5-HT,Non-protein Signaling
 TPH2,HTR1E,5-HT,Non-protein Signaling
SLC18A1,HTR1F,5-HT,Non-protein Signaling
 TPH1,HTR1F,5-HT,Non-protein Signaling
SLC18A2,HTR1F,5-HT,Non-protein Signaling
SLC6A4,HTR1F,5-HT,Non-protein Signaling
 TPH2,HTR1F,5-HT,Non-protein Signaling
SLC18A1,HTR2A,5-HT,Non-protein Signaling
 TPH1,HTR2A,5-HT,Non-protein Signaling
SLC18A2,HTR2A,5-HT,Non-protein Signaling
SLC6A4,HTR2A,5-HT,Non-protein Signaling
 TPH2,HTR2A,5-HT,Non-protein Signaling
SLC18A1,HTR2B,5-HT,Non-protein Signaling
 TPH1,HTR2B,5-HT,Non-protein Signaling
SLC18A2,HTR2B,5-HT,Non-protein Signaling
SLC6A4,HTR2B,5-HT,Non-protein Signaling
 TPH2,HTR2B,5-HT,Non-protein Signaling
SLC18A1,HTR2C,5-HT,Non-protein Signaling
 TPH1,HTR2C,5-HT,Non-protein Signaling
SLC18A2,HTR2C,5-HT,Non-protein Signaling
SLC6A4,HTR2C,5-HT,Non-protein Signaling
 TPH2,HTR2C,5-HT,Non-protein Signaling
SLC18A1,HTR4,5-HT,Non-protein Signaling
 TPH1,HTR4,5-HT,Non-protein Signaling
SLC18A2,HTR4,5-HT,Non-protein Signaling
SLC6A4,HTR4,5-HT,Non-protein Signaling
 TPH2,HTR4,5-HT,Non-protein Signaling
SLC18A1,HTR5A,5-HT,Non-protein Signaling
 TPH1,HTR5A,5-HT,Non-protein Signaling
SLC18A2,HTR5A,5-HT,Non-protein Signaling
SLC6A4,HTR5A,5-HT,Non-protein Signaling
 TPH2,HTR5A,5-HT,Non-protein Signaling
SLC18A1,HTR6,5-HT,Non-protein Signaling
 TPH1,HTR6,5-HT,Non-protein Signaling
SLC18A2,HTR6,5-HT,Non-protein Signaling
SLC6A4,HTR6,5-HT,Non-protein Signaling
 TPH2,HTR6,5-HT,Non-protein Signaling
SLC18A1,HTR7,5-HT,Non-protein Signaling
 TPH1,HTR7,5-HT,Non-protein Signaling
SLC18A2,HTR7,5-HT,Non-protein Signaling
SLC6A4,HTR7,5-HT,Non-protein Signaling
 TPH2,HTR7,5-HT,Non-protein Signaling
LTA4H,LTB4R,CysLTs,Non-protein Signaling
LTA4H,LTB4R2,CysLTs,Non-protein Signaling
POMC,OPRD1,OPIOID,Non-protein Signaling
POMC,OPRM1,OPIOID,Non-protein Signaling
POMC,OPRK1,OPIOID,Non-protein Signaling
PNOC,OPRL1,OPIOID,Non-protein Signaling
PTGDS,PTGDR,Prostaglandin,Non-protein Signaling
PTGDS,PTGDR2,Prostaglandin,Non-protein Signaling
PTGES,PTGER1,Prostaglandin,Non-protein Signaling
PTGES2,PTGER1,Prostaglandin,Non-protein Signaling
PTGES3,PTGER1,Prostaglandin,Non-protein Signaling
PTGES,PTGER2,Prostaglandin,Non-protein Signaling
PTGES2,PTGER2,Prostaglandin,Non-protein Signaling
PTGES3,PTGER2,Prostaglandin,Non-protein Signaling
PTGES,PTGER3,Prostaglandin,Non-protein Signaling
PTGES2,PTGER3,Prostaglandin,Non-protein Signaling
PTGES3,PTGER3,Prostaglandin,Non-protein Signaling
PTGES,PTGER4,Prostaglandin,Non-protein Signaling
PTGES2,PTGER4,Prostaglandin,Non-protein Signaling
PTGES3,PTGER4,Prostaglandin,Non-protein Signaling
AKR1C3,PTGFR,Prostaglandin,Non-protein Signaling
CBR1,PTGFR,Prostaglandin,Non-protein Signaling
PRXL2B,PTGFR,Prostaglandin,Non-protein Signaling
PTGIS,PTGIR,Prostaglandin,Non-protein Signaling
TBXAS1,TBXA2R,Prostaglandin,Non-protein Signaling
 GLS, GRIK4,Glutamate,Non-protein Signaling
SLC17A6, GRIK4,Glutamate,Non-protein Signaling
 GLS, GRIK1,Glutamate,Non-protein Signaling
 GLS,GRIK5,Glutamate,Non-protein Signaling
SLC17A6, GRIK1,Glutamate,Non-protein Signaling
SLC17A6,GRIK5,Glutamate,Non-protein Signaling
 GLS, GRIK2,Glutamate,Non-protein Signaling
SLC17A6, GRIK2,Glutamate,Non-protein Signaling
 GLS, GRIK5,Glutamate,Non-protein Signaling
